id,codigo_ibge,nome,uf
5071,2513604,Santana dos Garrotes,PB
5072,2513653,Santarém,PB
5073,2513851,Santo André,PB
5104,2515500,Serra Branca,PB
5105,2515609,Serra da Raiz,PB
5106,2515708,Serra Grande,PB
5107,2515807,Serra Redonda,PB
5108,2515906,Serraria,PB
5109,2515930,Sertãozinho,PB
5110,2515971,Sobrado,PB
5112,2516102,Soledade,PB
5111,2516003,Solânea,PB
5113,2516151,Sossêgo,PB
5075,2513927,São Bentinho,PB
5074,2513901,São Bento,PB
5076,2513968,São Domingos,PB
5077,2513943,São Domingos do Cariri,PB
5078,2513984,São Francisco,PB
5084,2514206,São José da Lagoa Tapada,PB
5086,2514305,São José de Caiana,PB
5087,2514404,São José de Espinharas,PB
5089,2514503,São José de Piranhas,PB
5090,2514552,São José de Princesa,PB
5091,2514602,São José do Bonfim,PB
5092,2514651,São José do Brejo do Cruz,PB
5093,2514701,São José do Sabugi,PB
5094,2514800,São José dos Cordeiros,PB
5095,2514453,São José dos Ramos,PB
5081,2514008,São João do Cariri,PB
5082,2500700,São João do Rio do Peixe,PB
5083,2514107,São João do Tigre,PB
5096,2514909,São Mamede,PB
5097,2515005,São Miguel de Taipu,PB
5099,2515104,São Sebastião de Lagoa de Roça,PB
5100,2515203,São Sebastião do Umbuzeiro,PB
5120,2516508,Taperoá,PB
5121,2516607,Tavares,PB
5122,2516706,Teixeira,PB
5123,2516755,Tenório,PB
5124,2516805,Triunfo,PB
5125,2516904,Uiraúna,PB
5127,2517001,Umbuzeiro,PB
5132,2517209,Vieirópolis,PB
5133,2505501,Vista Serrana,PB
5128,2517100,Várzea,PB
5134,2517407,Zabelê,PB
4848,2500106,Água Branca,PB
5135,2600054,Abreu e Lima,PE
5136,2600104,Afogados da Ingazeira,PE
5137,2600203,Afrânio,PE
5138,2600302,Agrestina,PE
5143,2600609,Alagoinha,PE
5146,2600708,Aliança,PE
5147,2600807,Altinho,PE
5148,2600906,Amaraji,PE
5150,2601003,Angelim,PE
5153,2601102,Araripina,PE
5152,2601052,Araçoiaba,PE
5154,2601201,Arcoverde,PE
5158,2601300,Barra de Guabiraba,PE
5169,2601706,Belo Jardim,PE
5167,2601508,Belém de Maria,PE
5168,2601607,Belém de São Francisco,PE
5173,2601805,Betânia,PE
5174,2601904,Bezerros,PE
5177,2602001,Bodocó,PE
5178,2602100,Bom Conselho,PE
5179,2602209,Bom Jardim,PE
5182,2602308,Bonito,PE
5184,2602506,Brejinho,PE
5185,2602605,Brejo da Madre de Deus,PE
5183,2602407,Brejão,PE
5186,2602704,Buenos Aires,PE
5187,2602803,Buíque,PE
5189,2602902,Cabo de Santo Agostinho,PE
5190,2603009,Cabrobó,PE
5192,2603108,Cachoeirinha,PE
5193,2603207,Caetés,PE
5197,2603405,Calumbi,PE
5195,2603306,Calçado,PE
5198,2603454,Camaragibe,PE
5200,2603504,Camocim de São Félix,PE
5201,2603603,Camutanga,PE
5203,2603702,Canhotinho,PE
5204,2603801,Capoeiras,PE
5212,2603926,Carnaubeira da Penha,PE
5211,2603900,Carnaíba,PE
5214,2604007,Carpina,PE
5216,2604106,Caruaru,PE
5217,2604155,Casinhas,PE
5218,2604205,Catende,PE
5222,2604304,Cedro,PE
5223,2604403,Chã de Alegria,PE
5225,2604502,Chã Grande,PE
5231,2604601,Condado,PE
5232,2604700,Correntes,PE
5233,2604809,Cortês,PE
5239,2604908,Cumaru,PE
5240,2605004,Cupira,PE
5242,2605103,Custódia,PE
5244,2605152,Dormentes,PE
5246,2605202,Escada,PE
5248,2605301,Exu,PE
5250,2605400,Feira Nova,PE
5252,2605459,Fernando de Noronha,PE
5253,2605509,Ferreiros,PE
5254,2605608,Flores,PE
5255,2605707,Floresta,PE
5256,2605806,Frei Miguelinho,PE
5258,2605905,Gameleira,PE
5259,2606002,Garanhuns,PE
5260,2606101,Glória do Goitá,PE
5261,2606200,Goiana,PE
5263,2606309,Granito,PE
5264,2606408,Gravatá,PE
5270,2606507,Iati,PE
5271,2606606,Ibimirim,PE
5272,2606705,Ibirajuba,PE
5281,2606804,Igarassu,PE
5282,2606903,Iguaraci,PE
5293,2607604,Ilha de Itamaracá,PE
5283,2607000,Inajá,PE
5284,2607109,Ingazeira,PE
5285,2607208,Ipojuca,PE
5286,2607307,Ipubi,PE
5291,2607406,Itacuruba,PE
5294,2607653,Itambé,PE
5295,2607703,Itapetim,PE
5296,2607752,Itapissuma,PE
5297,2607802,Itaquitinga,PE
5292,2607505,Itaíba,PE
5302,2607901,Jaboatão dos Guararapes,PE
5304,2607950,Jaqueira,PE
5305,2608008,Jataúba,PE
5307,2608057,Jatobá,PE
5310,2608206,Joaquim Nabuco,PE
5309,2608107,João Alfredo,PE
5314,2608255,Jucati,PE
5315,2608305,Jupi,PE
5316,2608404,Jurema,PE
5322,2608503,Lagoa do Itaenga,PE
5321,2608453,Lagoa do Carro,PE
5323,2608602,Lagoa do Ouro,PE
5325,2608701,Lagoa dos Gatos,PE
5326,2608750,Lagoa Grande,PE
5329,2608800,Lajedo,PE
5331,2608909,Limoeiro,PE
5334,2609006,Macaparana,PE
5335,2609105,Machados,PE
5337,2609154,Manari,PE
5341,2609204,Maraial,PE
5345,2609303,Mirandiba,PE
5347,2614303,Moreilândia,PE
5348,2609402,Moreno,PE
5355,2609501,Nazaré da Mata,PE
5362,2609600,Olinda,PE
5365,2609709,Orobó,PE
5366,2609808,Orocó,PE
5367,2609907,Ouricuri,PE
5369,2610004,Palmares,PE
5370,2610103,Palmeirina,PE
5371,2610202,Panelas,PE
5377,2610301,Paranatama,PE
5379,2610400,Parnamirim,PE
5381,2610509,Passira,PE
5383,2610608,Paudalho,PE
5384,2610707,Paulista,PE
5385,2610806,Pedra,PE
5387,2610905,Pesqueira,PE
5389,2611101,Petrolina,PE
5388,2611002,Petrolândia,PE
5395,2611309,Pombos,PE
5391,2611200,Poção,PE
5399,2611408,Primavera,PE
5400,2611507,Quipapá,PE
5402,2611533,Quixaba,PE
5406,2611606,Recife,PE
5407,2611705,Riacho das Almas,PE
5411,2611804,Ribeirão,PE
5413,2611903,Rio Formoso,PE
5414,2612000,Sairé,PE
5415,2612109,Salgadinho,PE
5416,2612208,Salgueiro,PE
5417,2612307,Saloá,PE
5419,2612406,Sanharó,PE
5420,2612455,Santa Cruz,PE
5421,2612471,Santa Cruz da Baixa Verde,PE
5422,2612505,Santa Cruz do Capibaribe,PE
5423,2612554,Santa Filomena,PE
5424,2612604,Santa Maria da Boa Vista,PE
5425,2612703,Santa Maria do Cambucá,PE
5427,2612802,Santa Terezinha,PE
5453,2613909,Serra Talhada,PE
5454,2614006,Serrita,PE
5456,2614105,Sertânia,PE
5459,2614204,Sirinhaém,PE
5461,2614402,Solidão,PE
5462,2614501,Surubim,PE
5433,2612901,São Benedito do Sul,PE
5434,2613008,São Bento do Una,PE
5439,2613305,São Joaquim do Monte,PE
5441,2613404,São José da Coroa Grande,PE
5442,2613503,São José do Belmonte,PE
5443,2613602,São José do Egito,PE
5438,2613206,São João,PE
5445,2613701,São Lourenço da Mata,PE
5448,2613800,São Vicente Ferrer,PE
5463,2614600,Tabira,PE
5465,2614709,Tacaimbó,PE
5466,2614808,Tacaratu,PE
5467,2614857,Tamandaré,PE
5470,2615003,Taquaritinga do Norte,PE
5474,2615102,Terezinha,PE
5475,2615201,Terra Nova,PE
5476,2615300,Timbaúba,PE
5478,2615409,Toritama,PE
5479,2615508,Tracunhaém,PE
5482,2615607,Trindade,PE
5483,2615706,Triunfo,PE
5485,2615805,Tupanatinga,PE
5487,2615904,Tuparetama,PE
5496,2616001,Venturosa,PE
5497,2616100,Verdejante,PE
5498,2616183,Vertente do Lério,PE
5499,2616209,Vertentes,PE
5500,2616308,Vicência,PE
5503,2616407,Vitória de Santo Antão,PE
5505,2616506,Xexéu,PE
5140,2600401,Água Preta,PE
5141,2600500,Águas Belas,PE
5508,2200053,Acauã,PI
5509,2200103,Agricolândia,PI
5511,2200251,Alagoinha do Piauí,PI
5512,2200277,Alegrete do Piauí,PI
5513,2200301,Alto Longá,PI
5514,2200400,Altos,PI
5515,2200459,Alvorada do Gurguéia,PI
5516,2200509,Amarante,PI
5517,2200608,Angical do Piauí,PI
5519,2200806,Antônio Almeida,PI
5518,2200707,Anísio de Abreu,PI
5520,2200905,Aroazes,PI
10148,2200954,Aroeiras do Itaim,PI
5521,2201002,Arraial,PI
5522,2201051,Assunção do Piauí,PI
5523,2201101,Avelino Lopes,PI
5524,2201150,Baixa Grande do Ribeiro,PI
5525,2201176,Barra D'Alcântara,PI
5526,2201200,Barras,PI
5527,2201309,Barreiras do Piauí,PI
5528,2201408,Barro Duro,PI
5529,2201507,Batalha,PI
5530,2201556,Bela Vista do Piauí,PI
5531,2201572,Belém do Piauí,PI
5532,2201606,Beneditinos,PI
5533,2201705,Bertolínia,PI
5534,2201739,Betânia do Piauí,PI
5535,2201770,Boa Hora,PI
5536,2201804,Bocaina,PI
5537,2201903,Bom Jesus,PI
5538,2201919,Bom Princípio do Piauí,PI
5539,2201929,Bonfim do Piauí,PI
5540,2201945,Boqueirão do Piauí,PI
5541,2201960,Brasileira,PI
5542,2201988,Brejo do Piauí,PI
5543,2202000,Buriti dos Lopes,PI
9509,3539905,Poloni,SP
5544,2202026,Buriti dos Montes,PI
5545,2202059,Cabeceiras do Piauí,PI
5546,2202075,Cajazeiras do Piauí,PI
5547,2202083,Cajueiro da Praia,PI
5548,2202091,Caldeirão Grande do Piauí,PI
5549,2202109,Campinas do Piauí,PI
5550,2202117,Campo Alegre do Fidalgo,PI
5551,2202133,Campo Grande do Piauí,PI
5552,2202174,Campo Largo do Piauí,PI
81,2702801,Flexeiras,AL
5553,2202208,Campo Maior,PI
5554,2202251,Canavieira,PI
5555,2202307,Canto do Buriti,PI
5556,2202406,Capitão de Campos,PI
5557,2202455,Capitão Gervásio Oliveira,PI
5558,2202505,Caracol,PI
5559,2202539,Caraúbas do Piauí,PI
5560,2202554,Caridade do Piauí,PI
5561,2202604,Castelo do Piauí,PI
5562,2202653,Caxingó,PI
5563,2202703,Cocal,PI
5564,2202711,Cocal de Telha,PI
5565,2202729,Cocal dos Alves,PI
5566,2202737,Coivaras,PI
5567,2202752,Colônia do Gurguéia,PI
5568,2202778,Colônia do Piauí,PI
5569,2202802,Conceição do Canindé,PI
5570,2202851,Coronel José Dias,PI
5571,2202901,Corrente,PI
5572,2203008,Cristalândia do Piauí,PI
5573,2203107,Cristino Castro,PI
5574,2203206,Curimatá,PI
5575,2203230,Currais,PI
5576,2203271,Curral Novo do Piauí,PI
5577,2203255,Curralinhos,PI
5578,2203305,Demerval Lobão,PI
5579,2203354,Dirceu Arcoverde,PI
5580,2203404,Dom Expedito Lopes,PI
5581,2203453,Dom Inocêncio,PI
5582,2203420,Domingos Mourão,PI
5583,2203503,Elesbão Veloso,PI
5584,2203602,Eliseu Martins,PI
5585,2203701,Esperantina,PI
5586,2203750,Fartura do Piauí,PI
5587,2203800,Flores do Piauí,PI
5588,2203859,Floresta do Piauí,PI
5589,2203909,Floriano,PI
5590,2204006,Francinópolis,PI
5591,2204105,Francisco Ayres,PI
5592,2204154,Francisco Macedo,PI
5593,2204204,Francisco Santos,PI
5594,2204303,Fronteiras,PI
5595,2204352,Geminiano,PI
5596,2204402,Gilbués,PI
5597,2204501,Guadalupe,PI
5598,2204550,Guaribas,PI
5599,2204600,Hugo Napoleão,PI
5600,2204659,Ilha Grande,PI
5601,2204709,Inhuma,PI
5602,2204808,Ipiranga do Piauí,PI
5603,2204907,Isaías Coelho,PI
5604,2205003,Itainópolis,PI
5605,2205102,Itaueira,PI
5606,2205151,Jacobina do Piauí,PI
5607,2205201,Jaicós,PI
5608,2205250,Jardim do Mulato,PI
5610,2205300,Jerumenha,PI
84,2702900,Girau do Ponciano,AL
5612,2205409,Joaquim Pires,PI
5613,2205458,Joca Marques,PI
5614,2205508,José de Freitas,PI
5611,2205359,João Costa,PI
5615,2205516,Juazeiro do Piauí,PI
5617,2205532,Jurema,PI
5616,2205524,Júlio Borges,PI
5618,2205557,Lagoa Alegre,PI
5619,2205573,Lagoa de São Francisco,PI
5620,2205565,Lagoa do Barro do Piauí,PI
5621,2205581,Lagoa do Piauí,PI
5622,2205599,Lagoa do Sítio,PI
5623,2205540,Lagoinha do Piauí,PI
5624,2205607,Landri Sales,PI
5625,2205706,Luís Correia,PI
5626,2205805,Luzilândia,PI
5627,2205854,Madeiro,PI
5628,2205904,Manoel Emídio,PI
5629,2205953,Marcolândia,PI
5630,2206001,Marcos Parente,PI
5631,2206050,Massapê do Piauí,PI
5632,2206100,Matias Olímpio,PI
5633,2206209,Miguel Alves,PI
5634,2206308,Miguel Leão,PI
5635,2206357,Milton Brandão,PI
5636,2206407,Monsenhor Gil,PI
5637,2206506,Monsenhor Hipólito,PI
5638,2206605,Monte Alegre do Piauí,PI
5639,2206654,Morro Cabeça no Tempo,PI
5640,2206670,Morro do Chapéu do Piauí,PI
5641,2206696,Murici dos Portelas,PI
5642,2206704,Nazaré do Piauí,PI
10149,2206720,Nazária,PI
5643,2206753,Nossa Senhora de Nazaré,PI
5644,2206803,Nossa Senhora dos Remédios,PI
5645,2207959,Nova Santa Rita,PI
5647,2206902,Novo Oriente do Piauí,PI
5648,2206951,Novo Santo Antônio,PI
5649,2207009,Oeiras,PI
5650,2207108,Olho D'Água do Piauí,PI
5651,2207207,Padre Marcos,PI
5652,2207306,Paes Landim,PI
5653,2207355,Pajeú do Piauí,PI
5654,2207405,Palmeira do Piauí,PI
5655,2207504,Palmeirais,PI
5656,2207553,Paquetá,PI
5657,2207603,Parnaguá,PI
5658,2207702,Parnaíba,PI
5659,2207751,Passagem Franca do Piauí,PI
5660,2207777,Patos do Piauí,PI
10100,2207793,Pau D'Arco do Piauí,PI
5661,2207801,Paulistana,PI
5662,2207850,Pavussu,PI
5663,2207900,Pedro II,PI
5664,2207934,Pedro Laurentino,PI
2606,2112209,Timon,MA
5665,2208007,Picos,PI
5666,2208106,Pimenteiras,PI
5667,2208205,Pio IX,PI
5668,2208304,Piracuruca,PI
5669,2208403,Piripiri,PI
5670,2208502,Porto,PI
5671,2208551,Porto Alegre do Piauí,PI
5672,2208601,Prata do Piauí,PI
5673,2208650,Queimada Nova,PI
5674,2208700,Redenção do Gurguéia,PI
5675,2208809,Regeneração,PI
5676,2208858,Riacho Frio,PI
5677,2208874,Ribeira do Piauí,PI
5678,2208908,Ribeiro Gonçalves,PI
5679,2209005,Rio Grande do Piauí,PI
5680,2209104,Santa Cruz do Piauí,PI
5681,2209153,Santa Cruz dos Milagres,PI
5682,2209203,Santa Filomena,PI
5683,2209302,Santa Luz,PI
5684,2209377,Santa Rosa do Piauí,PI
5685,2209351,Santana do Piauí,PI
5686,2209401,Santo Antônio de Lisboa,PI
5687,2209450,Santo Antônio dos Milagres,PI
5688,2209500,Santo Inácio do Piauí,PI
5712,2210623,Sebastião Barros,PI
5713,2210631,Sebastião Leal,PI
5714,2210656,Sigefredo Pacheco,PI
5716,2210805,Simplício Mendes,PI
5715,2210706,Simões,PI
5717,2210904,Socorro do Piauí,PI
5718,2210938,Sussuapara,PI
5689,2209559,São Braz do Piauí,PI
5691,2209658,São Francisco de Assis do Piauí,PI
5692,2209708,São Francisco do Piauí,PI
5690,2209609,São Félix do Piauí,PI
5693,2209757,São Gonçalo do Gurguéia,PI
5694,2209807,São Gonçalo do Piauí,PI
5701,2210052,São José do Divino,PI
5702,2210102,São José do Peixe,PI
5703,2210201,São José do Piauí,PI
5695,2209856,São João da Canabrava,PI
5696,2209872,São João da Fronteira,PI
5697,2209906,São João da Serra,PI
5698,2209955,São João da Varjota,PI
5699,2209971,São João do Arraial,PI
5700,2210003,São João do Piauí,PI
5704,2210300,São Julião,PI
5705,2210359,São Lourenço do Piauí,PI
5706,2210375,São Luis do Piauí,PI
5707,2210383,São Miguel da Baixa Grande,PI
5708,2210391,São Miguel do Fidalgo,PI
5709,2210409,São Miguel do Tapuio,PI
5710,2210508,São Pedro do Piauí,PI
5711,2210607,São Raimundo Nonato,PI
5719,2210953,Tamboril do Piauí,PI
5720,2210979,Tanque do Piauí,PI
5721,2211001,Teresina,PI
5722,2211100,União,PI
5723,2211209,Uruçuí,PI
5724,2211308,Valença do Piauí,PI
5727,2211506,Vera Mendes,PI
5728,2211605,Vila Nova do Piauí,PI
5725,2211357,Várzea Branca,PI
5726,2211407,Várzea Grande,PI
5729,2211704,Wall Ferraz,PI
5510,2200202,Água Branca,PI
5731,4100103,Abatiá,PR
5735,4100202,Adrianópolis,PR
5743,4100301,Agudos do Sul,PR
5746,4100400,Almirante Tamandaré,PR
5747,4100459,Altamira do Paraná,PR
5755,4100608,Alto Paraná,PR
6812,4128625,Alto Paraíso,PR
5756,4100707,Alto Piquiri,PR
5761,4100509,Altônia,PR
5763,4100806,Alvorada do Sul,PR
5764,4100905,Amaporã,PR
5766,4101002,Ampére,PR
5767,4101051,Anahy,PR
5768,4101101,Andirá,PR
5774,4101200,Antonina,PR
5776,4101309,Antônio Olinto,PR
5780,4101408,Apucarana,PR
5783,4101507,Arapongas,PR
5784,4101606,Arapoti,PR
5785,4101655,Arapuã,PR
5788,4101705,Araruna,PR
5789,4101804,Araucária,PR
5793,4101853,Ariranha do Ivaí,PR
5796,4101903,Assaí,PR
5797,4102000,Assis Chateaubriand,PR
5798,4102109,Astorga,PR
5799,4102208,Atalaia,PR
5804,4102307,Balsa Nova,PR
5805,4102406,Bandeirantes,PR
5809,4102505,Barbosa Ferraz,PR
5812,4102703,Barra do Jacaré,PR
5819,4102604,Barracão,PR
5834,4102752,Bela Vista da Caroba,PR
5836,4102802,Bela Vista do Paraíso,PR
5842,4102901,Bituruna,PR
5843,4103008,Boa Esperança,PR
6082,4107801,Floraí,PR
5845,4103024,Boa Esperança do Iguaçu,PR
5846,4103040,Boa Ventura de São Roque,PR
5852,4103057,Boa Vista da Aparecida,PR
5854,4103107,Bocaiúva do Sul,PR
5856,4103156,Bom Jesus do Sul,PR
5862,4103206,Bom Sucesso,PR
5864,4103222,Bom Sucesso do Sul,PR
5868,4103305,Borrazópolis,PR
5871,4103354,Braganey,PR
5873,4103370,Brasilândia do Sul,PR
7313,1100403,Alto Paraíso,RO
5886,4103404,Cafeara,PR
5888,4103453,Cafelândia,PR
5889,4103479,Cafezal do Sul,PR
5892,4103503,Califórnia,PR
5894,4103602,Cambará,PR
5897,4103800,Cambira,PR
5895,4103701,Cambé,PR
5902,4103909,Campina da Lagoa,PR
5904,4103958,Campina do Simão,PR
5906,4104006,Campina Grande do Sul,PR
5908,4104055,Campo Bonito,PR
5910,4104105,Campo do Tenente,PR
5911,4104204,Campo Largo,PR
5913,4104253,Campo Magro,PR
5914,4104303,Campo Mourão,PR
5916,4104428,Candói,PR
5918,4104451,Cantagalo,PR
5920,4104501,Capanema,PR
5927,4104600,Capitão Leônidas Marques,PR
5933,4104659,Carambeí,PR
5938,4104709,Carlópolis,PR
5941,4104808,Cascavel,PR
5942,4104907,Castro,PR
9511,3540002,Pompéia,SP
5943,4105003,Catanduvas,PR
5949,4105102,Centenário do Sul,PR
5955,4105201,Cerro Azul,PR
5958,4105409,Chopinzinho,PR
5959,4105508,Cianorte,PR
5960,4105607,Cidade Gaúcha,PR
5962,4105706,Clevelândia,PR
5964,4105805,Colombo,PR
5983,4105904,Colorado,PR
5990,4106001,Congonhinhas,PR
5991,4106100,Conselheiro Mairinck,PR
5993,4106209,Contenda,PR
5995,4106308,Corbélia,PR
5996,4106407,Cornélio Procópio,PR
5997,4106456,Coronel Domingos Soares,PR
5999,4106506,Coronel Vivida,PR
6001,4106555,Corumbataí do Sul,PR
6008,4106803,Cruz Machado,PR
6009,4106571,Cruzeiro do Iguaçu,PR
6011,4106605,Cruzeiro do Oeste,PR
6012,4106704,Cruzeiro do Sul,PR
6013,4106852,Cruzmaltina,PR
6015,4106902,Curitiba,PR
6016,4107009,Curiúva,PR
5915,4104402,Cândido de Abreu,PR
5957,4105300,Céu Azul,PR
6023,4107157,Diamante D'Oeste,PR
6024,4107108,Diamante do Norte,PR
6025,4107124,Diamante do Sul,PR
6030,4107207,Dois Vizinhos,PR
6033,4107256,Douradina,PR
6035,4107306,Doutor Camargo,PR
6038,4128633,Doutor Ulysses,PR
6047,4107504,Engenheiro Beltrão,PR
9353,3529203,Martinópolis,SP
6049,4107538,Entre Rios do Oeste,PR
6046,4107405,Enéas Marques,PR
6051,4107520,Esperança Nova,PR
6052,4107546,Espigão Alto do Iguaçu,PR
6059,4107553,Farol,PR
6061,4107603,Faxinal,PR
6068,4107652,Fazenda Rio Grande,PR
6073,4107736,Fernandes Pinheiro,PR
6077,4107751,Figueira,PR
6081,4107850,Flor da Serra do Sul,PR
6083,4107900,Floresta,PR
6084,4108007,Florestópolis,PR
6086,4108106,Flórida,PR
6090,4108205,Formosa do Oeste,PR
6091,4108304,Foz do Iguaçu,PR
6092,4108452,Foz do Jordão,PR
6093,4108320,Francisco Alves,PR
6094,4108403,Francisco Beltrão,PR
6072,4107702,Fênix,PR
6104,4108502,General Carneiro,PR
6107,4108551,Godoy Moreira,PR
6108,4108601,Goioerê,PR
6109,4108650,Goioxim,PR
6113,4108700,Grandes Rios,PR
6116,4108908,Guairaçá,PR
6120,4108957,Guamiranga,PR
6122,4109005,Guapirama,PR
6124,4109104,Guaporema,PR
6126,4109203,Guaraci,PR
6130,4109302,Guaraniaçu,PR
6131,4109401,Guarapuava,PR
6133,4109500,Guaraqueçaba,PR
6135,4109609,Guaratuba,PR
6115,4108809,Guaíra,PR
6145,4109658,Honório Serpa,PR
6147,4109708,Ibaiti,PR
6148,4109757,Ibema,PR
6150,4109807,Ibiporã,PR
6152,4109906,Icaraíma,PR
6155,4110003,Iguaraçu,PR
6157,4110052,Iguatu,PR
6161,4110078,Imbaú,PR
6163,4110102,Imbituva,PR
6165,4110300,Inajá,PR
6167,4110409,Indianópolis,PR
6164,4110201,Inácio Martins,PR
6172,4110508,Ipiranga,PR
6175,4110607,Iporã,PR
6176,4110656,Iracema do Oeste,PR
6178,4110706,Irati,PR
6180,4110805,Iretama,PR
6181,4110904,Itaguajé,PR
6183,4110953,Itaipulândia,PR
6184,4111001,Itambaracá,PR
6185,4111100,Itambé,PR
6189,4111209,Itapejara d'Oeste,PR
6190,4111258,Itaperuçu,PR
6192,4111308,Itaúna do Sul,PR
6196,4111506,Ivaiporã,PR
6199,4111605,Ivatuba,PR
6198,4111555,Ivaté,PR
6194,4111407,Ivaí,PR
6201,4111704,Jaboti,PR
6205,4111803,Jacarezinho,PR
6211,4111902,Jaguapitã,PR
6212,4112009,Jaguariaíva,PR
6213,4112108,Jandaia do Sul,PR
6216,4112207,Janiópolis,PR
6217,4112306,Japira,PR
6218,4112405,Japurá,PR
6221,4112504,Jardim Alegre,PR
6222,4112603,Jardim Olinda,PR
6226,4112702,Jataizinho,PR
6228,4112751,Jesuítas,PR
6230,4112801,Joaquim Távora,PR
6234,4112900,Jundiaí do Sul,PR
6235,4112959,Juranda,PR
6236,4113007,Jussara,PR
6238,4113106,Kaloré,PR
6254,4113205,Lapa,PR
6256,4113254,Laranjal,PR
6257,4113304,Laranjeiras do Sul,PR
6261,4113403,Leópolis,PR
6263,4113429,Lidianópolis,PR
6264,4113452,Lindoeste,PR
6266,4113502,Loanda,PR
6267,4113601,Lobato,PR
6268,4113700,Londrina,PR
6272,4113734,Luiziana,PR
6273,4113759,Lunardelli,PR
6274,4113809,Lupionópolis,PR
6279,4113908,Mallet,PR
6281,4114005,Mamborê,PR
6284,4114203,Mandaguari,PR
6283,4114104,Mandaguaçu,PR
6286,4114302,Mandirituba,PR
6287,4114351,Manfrinópolis,PR
6288,4114401,Mangueirinha,PR
6289,4114500,Manoel Ribas,PR
6297,4114609,Marechal Cândido Rondon,PR
6299,4114708,Maria Helena,PR
6301,4114807,Marialva,PR
6304,4115002,Marilena,PR
6306,4115101,Mariluz,PR
6303,4114906,Marilândia do Sul,PR
6308,4115200,Maringá,PR
6310,4115358,Maripá,PR
6309,4115309,Mariópolis,PR
6314,4115408,Marmeleiro,PR
6316,4115457,Marquinho,PR
6319,4115507,Marumbi,PR
6320,4115606,Matelândia,PR
6321,4115705,Matinhos,PR
6324,4115739,Mato Rico,PR
6325,4115754,Mauá da Serra,PR
6326,4115804,Medianeira,PR
6330,4115853,Mercedes,PR
6331,4115903,Mirador,PR
6334,4116000,Miraselva,PR
6335,4116059,Missal,PR
6338,4116109,Moreira Sales,PR
6339,4116208,Morretes,PR
6342,4116307,Munhoz de Melo,PR
6349,4116406,Nossa Senhora das Graças,PR
6352,4116505,Nova Aliança do Ivaí,PR
6354,4116604,Nova América da Colina,PR
6356,4116703,Nova Aurora,PR
7439,4301602,Bagé,RS
6361,4116802,Nova Cantu,PR
6364,4116901,Nova Esperança,PR
6365,4116950,Nova Esperança do Sudoeste,PR
6366,4117008,Nova Fátima,PR
6367,4117057,Nova Laranjeiras,PR
6368,4117107,Nova Londrina,PR
6370,4117206,Nova Olímpia,PR
6371,4117255,Nova Prata do Iguaçu,PR
6373,4117214,Nova Santa Bárbara,PR
6374,4117222,Nova Santa Rosa,PR
6375,4117271,Nova Tebas,PR
6380,4117297,Novo Itacolomi,PR
6390,4117305,Ortigueira,PR
6392,4117404,Ourizona,PR
6393,4117453,Ouro Verde do Oeste,PR
6396,4117503,Paiçandu,PR
6401,4117602,Palmas,PR
6402,4117701,Palmeira,PR
6406,4117800,Palmital,PR
6410,4117909,Palotina,PR
6416,4118105,Paranacity,PR
6418,4118204,Paranaguá,PR
6419,4118303,Paranapoema,PR
6420,4118402,Paranavaí,PR
6414,4118006,Paraíso do Norte,PR
6426,4118451,Pato Bragado,PR
6427,4118501,Pato Branco,PR
6430,4118600,Paula Freitas,PR
6432,4118709,Paulo Frontin,PR
6433,4118808,Peabiru,PR
6438,4118857,Perobal,PR
6445,4119152,Pinhais,PR
6446,4119251,Pinhal de São Bento,PR
6448,4119202,Pinhalão,PR
6454,4119301,Pinhão,PR
6460,4119509,Piraquara,PR
6458,4119400,Piraí do Sul,PR
6462,4119608,Pitanga,PR
6463,4119657,Pitangueiras,PR
6443,4119103,Piên,PR
6465,4119707,Planaltina do Paraná,PR
6466,4119806,Planalto,PR
6471,4119905,Ponta Grossa,PR
6472,4119954,Pontal do Paraná,PR
6473,4120002,Porecatu,PR
6476,4120101,Porto Amazonas,PR
6477,4120150,Porto Barreiro,PR
6484,4120200,Porto Rico,PR
6489,4120309,Porto Vitória,PR
6490,4120333,Prado Ferreira,PR
6491,4120358,Pranchita,PR
6494,4120408,Presidente Castelo Branco,PR
6496,4120507,Primeiro de Maio,PR
6498,4120606,Prudentópolis,PR
6439,4118907,Pérola,PR
6440,4119004,Pérola d'Oeste,PR
6838,4120655,Quarto Centenário,PR
6500,4120705,Quatiguá,PR
6501,4120804,Quatro Barras,PR
6502,4120853,Quatro Pontes,PR
6504,4120903,Quedas do Iguaçu,PR
6506,4121000,Querência do Norte,PR
6507,4121109,Quinta do Sol,PR
6509,4121208,Quitandinha,PR
6510,4121257,Ramilândia,PR
6511,4121307,Rancho Alegre,PR
6512,4121356,Rancho Alegre D'Oeste,PR
6513,4121406,Realeza,PR
6514,4121505,Rebouças,PR
6517,4121604,Renascença,PR
6518,4121703,Reserva,PR
6519,4121752,Reserva do Iguaçu,PR
6523,4121802,Ribeirão Claro,PR
6524,4121901,Ribeirão do Pinhal,PR
6527,4122008,Rio Azul,PR
6528,4122107,Rio Bom,PR
6530,4122156,Rio Bonito do Iguaçu,PR
6531,4122172,Rio Branco do Ivaí,PR
6532,4122206,Rio Branco do Sul,PR
6543,4122305,Rio Negro,PR
6554,4122404,Rolândia,PR
6556,4122503,Roncador,PR
